ダウンロードした時刻：2021/03/10 11:46:05

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2000/8/7,-16.8,8,1,-13.2,8,2000/8/7 19:23,8,1,-22.4,8,2000/8/7 11:37,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.6,8,1,44,0,8,,,,1,,,0,1,3.2,8,1,8.4,8,2000/8/7 21:00,8,東南東,8,1,13.9,8,2000/8/7 20:39,8,東,8,1,,0,1,51,8,1,0.8,8,1,37,8,2000/8/7 19:54,8,1,978.5,8,1,981.2,8,1,977.4,0,8,2000/8/7 21:00,0,8,1,5.8,8,1,薄曇時々晴,8,1,晴一時薄曇,8,1
2000/8/8,-18.1,8,1,-16.2,8,2000/8/8 00:01,8,1,-20.5,8,2000/8/8 23:57,8,1,,,0,1,,,0,,0,0,1,5.7,0,8,1,1.0,8,1,43,0,8,,,,1,,,0,1,6.1,8,1,12.4,8,2000/8/8 03:30,8,東北東,8,1,17.5,8,2000/8/8 03:27,8,東北東,8,1,,0,1,52,8,1,0.8,8,1,43,8,2000/8/8 20:58,8,1,989.5,8,1,992.3,8,1,978.8,0,8,2000/8/8 00:12,0,8,1,0.8,8,1,快晴,8,1,晴時々曇,8,1
2000/8/9,-23.0,8,1,-14.7,8,2000/8/9 23:46,8,1,-28.8,8,2000/8/9 08:06,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,44,0,4,,,,1,,,0,1,1.7,8,1,7.5,8,2000/8/10 0:00,8,北北東,8,1,9.9,8,2000/8/10 0:00,8,北北東,8,1,,0,1,63,8,1,0.6,8,1,47,8,2000/8/9 21:17,8,1,997.2,8,1,1000.1,8,1,997.1,0,8,2000/8/10 0:00,0,8,1,10.0,8,1,曇一時晴,8,1,曇後雪一時ふぶき,8,1
2000/8/10,-11.4,8,1,-6.9,8,2000/8/10 21:54,8,1,-14.8,8,2000/8/10 00:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.6,8,1,43,0,8,,,,1,,,0,1,13.0,8,1,21.4,8,2000/8/10 23:50,8,北東,8,1,28.2,8,2000/8/10 23:31,8,北東,8,1,,0,1,78,8,1,2.1,8,1,65,8,2000/8/10 14:25,8,1,992.0,8,1,994.7,8,1,989.5,0,8,2000/8/11 0:00,0,8,1,10.0,8,1,曇後時々ふぶき,8,1,ふぶき,8,1
2000/8/11,-8.6,8,1,-7.2,8,2000/8/11 01:17,8,1,-9.9,8,2000/8/11 17:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,42,0,8,,,,1,,,0,1,17.2,8,1,23.0,8,2000/8/11 02:00,8,北東,8,1,30.3,8,2000/8/11 01:56,8,北東,8,1,,0,1,89,8,1,2.9,8,1,87,8,2000/8/11 15:49,8,1,983.5,8,1,986.1,8,1,981.2,0,8,2000/8/11 21:44,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2000/8/12,-6.8,8,1,-4.9,8,2000/8/12 22:49,8,1,-8.7,8,2000/8/12 06:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.6,8,1,48,0,4,,,,1,,,0,1,14.9,8,1,20.9,8,2000/8/12 21:10,8,東北東,8,1,26.9,8,2000/8/12 22:16,8,東北東,8,1,,0,1,91,8,1,3.4,8,1,89,8,2000/8/12 19:42,8,1,971.3,8,1,973.9,8,1,963.5,0,8,2000/8/12 23:56,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき一時雪,8,1
2000/8/13,-6.8,8,1,-5.1,8,2000/8/13 01:21,8,1,-9.2,8,2000/8/13 23:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.9,8,1,54,0,4,,,,1,,,0,1,7.7,8,1,21.0,8,2000/8/13 01:30,8,東北東,8,1,26.8,8,2000/8/13 00:42,8,東,8,1,,0,1,87,8,1,3.2,8,1,79,8,2000/8/13 12:51,8,1,970.2,8,1,972.7,8,1,963.2,0,8,2000/8/13 01:04,0,8,1,10.0,8,1,雪一時ふぶき,8,1,曇時々雪一時晴,8,1
2000/8/14,-13.1,8,1,-8.9,8,2000/8/14 00:02,8,1,-17.0,8,2000/8/14 23:19,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.1,8,1,53,0,8,,,,1,,,0,1,6.0,8,1,10.3,8,2000/8/14 19:40,8,東,8,1,13.1,8,2000/8/14 19:36,8,東,8,1,,0,1,67,8,1,1.5,8,1,52,8,2000/8/14 23:56,8,1,984.0,8,1,986.7,8,1,984.2,0,8,2000/8/14 00:04,0,8,1,8.8,8,1,曇時々晴,8,1,薄曇,8,1
2000/8/15,-18.8,8,1,-15.2,8,2000/8/15 00:34,8,1,-22.0,8,2000/8/15 23:36,8,1,,,0,1,,,0,,0,0,1,4.3,0,8,1,1.6,8,1,51,0,8,,,,1,,,0,1,3.8,8,1,7.6,8,2000/8/15 13:40,8,北東,8,1,10.2,8,2000/8/15 00:11,8,東北東,8,1,,0,1,53,8,1,0.7,8,1,45,8,2000/8/15 18:51,8,1,986.0,8,1,988.8,8,1,986.2,0,8,2000/8/15 00:11,0,8,1,7.5,8,1,晴後薄曇,8,1,晴時々曇,8,1
2000/8/16,-21.6,8,1,-19.9,8,2000/8/16 01:08,8,1,-23.5,8,2000/8/16 16:37,8,1,,,0,1,,,0,,0,0,1,6.9,0,8,1,2.3,8,1,50,0,8,,,,1,,,0,1,2.3,8,1,5.4,8,2000/8/16 15:00,8,南,8,1,6.2,8,2000/8/16 14:48,8,南,8,1,,0,1,50,8,1,0.5,8,1,42,8,2000/8/16 11:20,8,1,985.3,8,1,988.1,8,1,986.2,0,8,2000/8/16 23:58,0,8,1,9.0,8,1,晴時々薄曇,8,1,薄曇,8,1
2000/8/17,-21.6,8,1,-19.3,8,2000/8/17 23:20,8,1,-24.6,8,2000/8/17 05:51,8,1,,,0,1,,,0,,0,0,1,6.1,0,8,1,2.0,8,1,49,0,8,,,,1,,,0,1,3.1,8,1,6.6,8,2000/8/17 06:30,8,北東,8,1,10.0,8,2000/8/17 07:28,8,東北東,8,1,,0,1,47,8,1,0.5,8,1,41,8,2000/8/17 16:33,8,1,979.5,8,1,982.3,8,1,975.8,0,8,2000/8/18 0:00,0,8,1,7.3,8,1,薄曇後時々晴,8,1,晴,8,1
2000/8/18,-20.5,8,1,-16.3,8,2000/8/18 15:22,8,1,-28.7,8,2000/8/18 20:48,8,1,,,0,1,,,0,,0,0,1,7.2,0,8,1,2.3,8,1,49,0,8,,,,1,,,0,1,3.1,8,1,11.9,8,2000/8/19 0:00,8,東北東,8,1,16.5,8,2000/8/19 0:00,8,東北東,8,1,,0,1,48,8,1,0.6,8,1,37,8,2000/8/18 15:30,8,1,971.5,8,1,974.2,8,1,972.5,0,8,2000/8/18 15:24,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2000/8/19,-21.6,8,1,-18.5,8,2000/8/19 03:51,8,1,-23.7,8,2000/8/19 08:55,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,2.3,8,1,47,0,4,,,,1,,,0,1,4.8,8,1,13.5,8,2000/8/19 00:50,8,東北東,8,1,18.2,8,2000/8/19 00:47,8,東北東,8,1,,0,1,53,8,1,0.6,8,1,45,8,2000/8/20 0:00,8,1,982.2,8,1,985.0,8,1,977.7,0,8,2000/8/19 00:02,0,8,1,2.3,8,1,晴,8,1,晴,8,1
2000/8/20,-25.4,8,1,-21.9,8,2000/8/20 02:53,8,1,-28.7,8,2000/8/20 23:37,8,1,,,0,1,,,0,,0,0,1,6.8,0,8,1,2.5,8,1,46,0,4,,,,1,,,0,1,2.0,8,1,4.8,8,2000/8/20 23:40,8,南,8,1,5.9,8,2000/8/20 23:52,8,南,8,1,,0,1,53,8,1,0.4,8,1,39,8,2000/8/20 03:10,8,1,987.0,8,1,989.8,8,1,986.8,0,8,2000/8/20 04:22,0,8,1,0.0,8,1,快晴,8,1,晴,8,1
2000/8/21,-25.1,8,1,-23.2,8,2000/8/21 22:30,8,1,-28.0,8,2000/8/21 16:38,8,1,,,0,1,,,0,,0,0,1,2.9,0,8,1,1.8,8,1,40,0,4,,,,1,,,0,1,2.2,8,1,6.0,8,2000/8/21 00:40,8,南,8,1,7.4,8,2000/8/21 00:38,8,南,8,1,,0,1,70,8,1,0.6,8,1,55,8,2000/8/21 14:25,8,1,990.5,8,1,993.3,8,1,992.3,0,8,2000/8/21 07:37,0,8,1,6.3,8,1,晴一時雪後曇,8,1,雪時々晴一時曇,8,1
2000/8/22,-23.0,8,1,-18.0,8,2000/8/22 22:10,8,1,-28.8,8,2000/8/22 08:41,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,1.9,8,1,41,0,4,,,,1,,,0,1,2.5,8,1,7.6,8,2000/8/22 15:50,8,南,8,1,8.9,8,2000/8/22 16:02,8,南,8,1,,0,1,72,8,1,0.7,8,1,58,8,2000/8/22 20:06,8,1,986.6,8,1,989.4,8,1,983.7,0,8,2000/8/22 23:19,0,8,1,8.5,8,1,晴後曇,8,1,雪一時曇,8,1
2000/8/23,-15.1,8,1,-13.3,8,2000/8/23 23:24,8,1,-18.8,8,2000/8/23 00:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.4,8,1,47,0,4,,,,1,,,0,1,10.0,8,1,18.5,8,2000/8/23 16:40,8,北東,8,1,24.7,8,2000/8/23 16:47,8,北東,8,1,,0,1,81,8,1,1.6,8,1,72,8,2000/8/23 01:13,8,1,983.6,8,1,986.3,8,1,983.4,0,8,2000/8/23 07:00,0,8,1,10.0,8,1,雪後ふぶき,8,1,雪時々ふぶき,8,1
2000/8/24,-19.3,8,1,-13.5,8,2000/8/24 00:27,8,1,-23.7,8,2000/8/24 22:29,8,1,,,0,1,,,0,,0,0,1,4.5,0,8,1,2.7,8,1,44,0,8,,,,1,,,0,1,3.4,8,1,7.4,8,2000/8/24 14:20,8,南南西,8,1,9.6,8,2000/8/24 00:03,8,北北東,8,1,,0,1,76,8,1,1.1,8,1,69,8,2000/8/24 17:18,8,1,996.6,8,1,999.4,8,1,993.5,0,8,2000/8/24 00:02,0,8,1,9.8,8,1,曇時々晴,8,1,晴一時薄曇,8,1
2000/8/25,-24.2,8,1,-20.0,8,2000/8/26 0:00,8,1,-26.1,8,2000/8/25 22:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.9,8,1,44,0,8,,,,1,,,0,1,3.0,8,1,7.0,8,2000/8/25 18:40,8,南,8,1,8.4,8,2000/8/25 18:51,8,南,8,1,,0,1,72,8,1,0.6,8,1,49,8,2000/8/26 0:00,8,1,987.7,8,1,990.5,8,1,986.8,0,8,2000/8/25 23:36,0,8,1,6.8,8,1,曇,8,1,曇時々晴,8,1
2000/8/26,-13.6,8,1,-6.7,8,2000/8/26 23:21,8,1,-24.6,8,2000/8/26 01:54,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.6,8,1,44,0,8,,,,1,,,0,1,11.5,8,1,24.9,8,2000/8/26 22:30,8,東北東,8,1,30.7,8,2000/8/26 22:25,8,北東,8,1,,0,1,77,8,1,1.9,8,1,45,8,2000/8/26 00:23,8,1,982.5,8,1,985.2,8,1,976.3,0,8,2000/8/27 0:00,0,8,1,10.0,8,1,ふぶき時々曇一時雪,8,1,ふぶき,8,1
2000/8/27,-9.2,8,1,-6.3,8,2000/8/27 00:44,8,1,-12.8,8,2000/8/27 23:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.0,8,1,43,0,4,,,,1,,,0,1,23.1,8,1,28.3,8,2000/8/27 11:30,8,東北東,8,1,37.1,8,2000/8/27 12:03,8,東北東,8,1,,0,1,89,8,1,2.8,8,1,86,8,2000/8/28 0:00,8,1,969.3,8,1,971.9,8,1,967.2,0,8,2000/8/27 11:37,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき一時曇後晴,8,1
2000/8/28,-13.4,8,1,-12.2,8,2000/8/28 17:11,8,1,-15.6,8,2000/8/28 07:31,8,1,,,0,1,,,0,,0,0,1,6.7,0,8,1,4.0,8,1,43,0,8,,,,1,,,0,1,5.7,8,1,17.1,8,2000/8/28 00:10,8,北東,8,1,24.1,8,2000/8/28 00:06,8,北東,8,1,,0,1,63,8,1,1.4,8,1,40,8,2000/8/28 17:11,8,1,976.0,8,1,978.7,8,1,977.1,0,8,2000/8/28 00:48,0,8,1,9.0,8,1,薄曇,8,1,晴後曇一時雪,8,1
2000/8/29,-13.0,8,1,-11.9,8,2000/8/29 12:20,8,1,-14.3,8,2000/8/29 18:54,8,1,,,0,1,,,0,,0,0,1,2.4,0,8,1,2.8,8,1,43,0,8,,,,1,,,0,1,4.4,8,1,12.7,8,2000/8/29 16:20,8,東北東,8,1,16.1,8,2000/8/29 16:21,8,東北東,8,1,,0,1,52,8,1,1.2,8,1,45,8,2000/8/29 12:34,8,1,980.7,8,1,983.4,8,1,980.6,0,8,2000/8/29 00:06,0,8,1,8.5,8,1,曇,8,1,晴,8,1
2000/8/30,-11.8,8,1,-9.6,8,2000/8/30 21:31,8,1,-14.6,8,2000/8/30 02:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.2,8,1,43,0,8,,,,1,,,0,1,6.6,8,1,15.7,8,2000/8/31 0:00,8,東北東,8,1,21.3,8,2000/8/31 0:00,8,東,8,1,,0,1,55,8,1,1.4,8,1,47,8,2000/8/30 01:18,8,1,981.4,8,1,984.1,8,1,981.8,0,8,2000/8/30 03:03,0,8,1,7.0,8,1,曇,8,1,曇時々晴,8,1
2000/8/31,-9.1,8,1,-7.7,8,2000/8/31 13:32,8,1,-10.6,8,2000/8/31 23:37,8,1,,,0,1,,,0,,0,0,1,0.5,0,8,1,3.2,8,1,43,0,8,,,,1,,,0,1,15.7,8,1,19.0,8,2000/8/31 18:00,8,東,8,1,24.0,8,2000/8/31 10:21,8,東,8,1,,0,1,58,8,1,1.8,8,1,48,8,2000/8/31 22:31,8,1,990.2,8,1,992.9,8,1,986.5,0,8,2000/8/31 00:25,0,8,1,8.8,8,1,薄曇,8,1,晴一時薄曇,8,1
2000/9/1,-8.5,8,1,-6.3,8,2000/9/1 23:54,8,1,-11.6,8,2000/9/1 02:52,8,1,,,0,1,,,0,,0,0,1,1.7,0,8,1,3.1,8,1,42,0,8,,,,1,,,0,1,18.6,8,1,22.5,8,2000/9/1 15:30,8,東北東,8,1,29.2,8,2000/9/1 15:16,8,東,8,1,,0,1,67,8,1,2.2,8,1,53,8,2000/9/1 23:44,8,1,1005.3,8,1,1008.0,8,1,1001.8,0,8,2000/9/1 00:04,0,8,1,4.5,8,1,晴一時薄曇,8,1,曇時々地ふぶき一時晴,8,1
2000/9/2,-8.1,8,1,-6.0,8,2000/9/2 08:57,8,1,-12.4,8,2000/9/2 21:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.1,8,1,42,0,8,,,,1,,,0,1,6.8,8,1,18.6,8,2000/9/2 00:10,8,東北東,8,1,24.0,8,2000/9/2 00:05,8,東北東,8,1,,0,1,43,8,1,1.4,8,1,33,8,2000/9/2 15:46,8,1,1003.5,8,1,1006.2,8,1,1000.2,0,8,2000/9/2 23:54,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2000/9/3,-13.9,8,1,-10.4,8,2000/9/3 00:07,8,1,-17.1,8,2000/9/4 0:00,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,4.4,8,1,41,0,8,,,,1,,,0,1,2.8,8,1,9.9,8,2000/9/3 01:20,8,東北東,8,1,12.5,8,2000/9/3 00:19,8,東北東,8,1,,0,1,39,8,1,0.8,8,1,31,8,2000/9/3 02:59,8,1,996.7,8,1,999.4,8,1,999.0,0,8,2000/9/3 06:40,0,8,1,7.8,8,1,薄曇,8,1,晴,8,1
2000/9/4,-17.2,8,1,-12.1,8,2000/9/4 19:52,8,1,-21.0,8,2000/9/4 04:08,8,1,,,0,1,,,0,,0,0,1,6.2,0,8,1,4.7,8,1,42,0,8,,,,1,,,0,1,3.1,8,1,6.4,8,2000/9/4 14:20,8,南,8,1,6.9,8,2000/9/4 14:20,8,南,8,1,,0,1,48,8,1,0.8,8,1,28,8,2000/9/4 08:55,8,1,999.1,8,1,1001.9,8,1,999.9,0,8,2000/9/4 05:26,0,8,1,5.8,8,1,晴時々曇,8,1,曇時々雪,8,1
2000/9/5,-15.0,8,1,-11.1,8,2000/9/5 14:25,8,1,-18.4,8,2000/9/5 20:35,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.3,8,1,42,0,8,,,,1,,,0,1,2.6,8,1,5.2,8,2000/9/5 00:50,8,南南東,8,1,6.2,8,2000/9/5 22:05,8,南東,8,1,,0,1,65,8,1,1.3,8,1,49,8,2000/9/5 23:06,8,1,1004.1,8,1,1006.8,8,1,1005.2,0,8,2000/9/5 00:05,0,8,1,8.5,8,1,曇一時晴,8,1,晴一時曇,8,1
2000/9/6,-16.8,8,1,-13.7,8,2000/9/6 13:22,8,1,-19.6,8,2000/9/6 03:46,8,1,,,0,1,,,0,,0,0,1,5.1,0,8,1,4.9,8,1,41,0,8,,,,1,,,0,1,2.4,8,1,4.7,8,2000/9/6 21:40,8,南南東,8,1,6.1,8,2000/9/6 20:23,8,東南東,8,1,,0,1,53,8,1,0.9,8,1,40,8,2000/9/6 13:20,8,1,1006.7,8,1,1009.5,8,1,1007.2,0,8,2000/9/6 01:26,0,8,1,5.5,8,1,晴時々曇,8,1,晴,8,1
2000/9/7,-16.8,8,1,-13.0,8,2000/9/7 17:30,8,1,-21.3,8,2000/9/7 05:19,8,1,,,0,1,,,0,,0,0,1,9.9,0,8,1,6.2,8,1,42,0,8,,,,1,,,0,1,2.6,8,1,8.6,8,2000/9/7 18:50,8,東北東,8,1,10.8,8,2000/9/7 18:38,8,東北東,8,1,,0,1,47,8,1,0.8,8,1,34,8,2000/9/7 13:29,8,1,1000.7,8,1,1003.5,8,1,999.0,0,8,2000/9/8 0:00,0,8,1,0.0,8,1,快晴,8,1,晴,8,1
2000/9/8,-14.1,8,1,-9.9,8,2000/9/8 09:22,8,1,-16.9,8,2000/9/8 21:23,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.9,8,1,42,0,8,,,,1,,,0,1,2.1,8,1,5.2,8,2000/9/8 06:50,8,南南東,8,1,6.5,8,2000/9/8 10:27,8,北東,8,1,,0,1,61,8,1,1.3,8,1,46,8,2000/9/8 02:53,8,1,993.7,8,1,996.4,8,1,995.0,0,8,2000/9/8 12:09,0,8,1,9.5,8,1,雪時々曇一時晴,8,1,曇時々雪,8,1
2000/9/9,-18.0,8,1,-15.3,8,2000/9/9 00:01,8,1,-22.9,8,2000/9/9 22:33,8,1,,,0,1,,,0,,0,0,1,8.2,0,8,1,6.2,8,1,42,0,8,,,,1,,,0,1,2.6,8,1,5.3,8,2000/9/9 17:50,8,南,8,1,6.9,8,2000/9/9 17:39,8,南,8,1,,0,1,75,8,1,1.1,8,1,67,8,2000/9/9 00:02,8,1,999.1,8,1,1001.9,8,1,997.8,0,8,2000/9/9 00:01,0,8,1,10.0,8,1,薄曇,8,1,曇時々晴後雪,8,1
2000/9/10,-13.4,8,1,-11.0,8,2000/9/10 12:53,8,1,-22.5,8,2000/9/10 00:24,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.9,8,1,41,0,8,,,,1,,,0,1,3.2,8,1,8.4,8,2000/9/11 0:00,8,東北東,8,1,11.3,8,2000/9/10 23:58,8,東北東,8,1,,0,1,75,8,1,1.7,8,1,50,8,2000/9/10 23:07,8,1,1001.3,8,1,1004.0,8,1,1002.6,0,8,2000/9/11 0:00,0,8,1,10.0,8,1,雪一時薄曇,8,1,薄曇後晴,8,1
2000/9/11,-14.9,8,1,-12.0,8,2000/9/11 03:44,8,1,-19.3,8,2000/9/11 20:24,8,1,,,0,1,,,0,,0,0,1,9.4,0,8,1,7.0,8,1,42,0,8,,,,1,,,0,1,3.8,8,1,11.3,8,2000/9/11 01:50,8,東,8,1,14.7,8,2000/9/11 01:37,8,東,8,1,,0,1,63,8,1,1.2,8,1,53,8,2000/9/11 06:15,8,1,996.3,8,1,999.0,8,1,996.6,0,8,2000/9/11 23:53,0,8,1,5.0,8,1,晴,8,1,晴一時曇,8,1
2000/9/12,-15.0,8,1,-10.7,8,2000/9/12 12:00,8,1,-23.0,8,2000/9/12 23:55,8,1,,,0,1,,,0,,0,0,1,10.0,0,8,1,7.4,8,1,42,0,8,,,,1,,,0,1,1.8,8,1,5.4,8,2000/9/12 15:00,8,南,8,1,5.8,8,2000/9/12 14:55,8,南,8,1,,0,1,57,8,1,1.1,8,1,46,8,2000/9/12 12:03,8,1,992.5,8,1,995.3,8,1,993.9,0,8,2000/9/12 22:13,0,8,1,0.5,8,1,晴,8,1,晴,8,1
2000/9/13,-22.9,8,1,-20.5,8,2000/9/13 16:04,8,1,-24.6,8,2000/9/13 06:57,8,1,,,0,1,,,0,,0,0,1,5.9,0,8,1,6.6,8,1,41,0,8,,,,1,,,0,1,1.6,8,1,3.7,8,2000/9/13 22:40,8,北,8,1,4.3,8,2000/9/13 22:25,8,北,8,1,,0,1,74,8,1,0.7,8,1,65,8,2000/9/13 16:28,8,1,989.0,8,1,991.8,8,1,988.1,0,8,2000/9/14 0:00,0,8,1,7.3,8,1,晴後時々曇,8,1,曇時々晴一時雪,8,1
2000/9/14,-22.4,8,1,-19.6,8,2000/9/14 15:04,8,1,-25.4,8,2000/9/14 03:09,8,1,,,0,1,,,0,,0,0,1,5.2,0,8,1,7.0,8,1,41,0,8,,,,1,,,0,1,2.4,8,1,4.8,8,2000/9/14 09:50,8,南,8,1,5.6,8,2000/9/14 09:46,8,南,8,1,,0,1,80,8,1,0.8,8,1,76,8,2000/9/14 11:39,8,1,984.4,8,1,987.2,8,1,986.7,0,8,2000/9/14 08:07,0,8,1,7.5,8,1,曇時々晴,8,1,雪時々晴、霧を伴う,8,1
2000/9/15,-21.7,8,1,-18.8,8,2000/9/15 14:28,8,1,-25.1,8,2000/9/15 01:01,8,1,,,0,1,,,0,,0,0,1,9.8,0,8,1,8.1,8,1,42,0,8,,,,1,,,0,1,3.6,8,1,8.7,8,2000/9/16 0:00,8,北東,8,1,11.8,8,2000/9/15 23:58,8,北東,8,1,,0,1,64,8,1,0.7,8,1,44,8,2000/9/15 09:59,8,1,978.4,8,1,981.1,8,1,975.1,0,8,2000/9/16 0:00,0,8,1,4.3,8,1,晴時々薄曇,8,1,晴時々曇,8,1
2000/9/16,-19.2,8,1,-16.3,8,2000/9/16 23:29,8,1,-21.8,8,2000/9/16 00:05,8,1,,,0,1,,,0,,0,0,1,3.0,0,8,1,5.2,8,1,41,0,8,,,,1,,,0,1,6.8,8,1,14.3,8,2000/9/16 23:10,8,東北東,8,1,18.5,8,2000/9/16 22:27,8,東北東,8,1,,0,1,54,8,1,0.7,8,1,42,8,2000/9/16 18:30,8,1,974.0,8,1,976.7,8,1,973.1,0,8,2000/9/16 06:00,0,8,1,9.3,8,1,曇一時晴,8,1,曇一時晴,8,1
2000/9/17,-16.5,8,1,-14.6,8,2000/9/17 13:46,8,1,-18.2,8,2000/9/17 23:48,8,1,,,0,1,,,0,,0,0,1,0.5,0,8,1,5.3,8,1,41,0,8,,,,1,,,0,1,12.5,8,1,17.7,8,2000/9/17 09:20,8,東北東,8,1,21.7,8,2000/9/17 09:26,8,東北東,8,1,,0,1,54,8,1,0.9,8,1,46,8,2000/9/17 00:05,8,1,985.5,8,1,988.2,8,1,981.8,0,8,2000/9/17 00:06,0,8,1,10.0,8,1,曇,8,1,曇時々晴,8,1
2000/9/18,-17.7,8,1,-15.9,8,2000/9/18 12:14,8,1,-19.3,8,2000/9/18 18:17,8,1,,,0,1,,,0,,0,0,1,5.9,0,8,1,7.2,8,1,41,0,8,,,,1,,,0,1,6.6,8,1,14.5,8,2000/9/18 03:30,8,東北東,8,1,18.3,8,2000/9/18 03:35,8,東北東,8,1,,0,1,52,8,1,0.8,8,1,37,8,2000/9/18 11:35,8,1,984.5,8,1,987.2,8,1,983.2,0,8,2000/9/19 0:00,0,8,1,9.3,8,1,曇一時晴,8,1,曇時々晴,8,1
2000/9/19,-17.6,8,1,-15.0,8,2000/9/19 13:22,8,1,-20.4,8,2000/9/19 07:07,8,1,,,0,1,,,0,,0,0,1,3.9,0,8,1,7.2,8,1,41,0,8,,,,1,,,0,1,3.0,8,1,7.1,8,2000/9/19 22:30,8,東北東,8,1,9.6,8,2000/9/19 22:28,8,東,8,1,,0,1,62,8,1,1.0,8,1,50,8,2000/9/19 00:29,8,1,974.3,8,1,977.0,8,1,969.5,0,8,2000/9/20 0:00,0,8,1,10.0,8,1,曇,8,1,曇一時雪,8,1
2000/9/20,-18.7,8,1,-14.6,8,2000/9/20 05:21,8,1,-22.4,8,2000/9/20 19:10,8,1,,,0,1,,,0,,0,0,1,8.0,0,8,1,8.1,8,1,41,0,8,,,,1,,,0,1,3.4,8,1,6.7,8,2000/9/20 02:00,8,南,8,1,11.4,8,2000/9/20 05:08,8,東南東,8,1,,0,1,65,8,1,0.9,8,1,51,8,2000/9/20 05:28,8,1,965.2,8,1,967.9,8,1,965.9,0,8,2000/9/20 10:01,0,8,1,10.0,8,1,曇,8,1,曇時々雪,8,1
2000/9/21,-19.1,8,1,-13.7,8,2000/9/21 13:54,8,1,-22.1,8,2000/9/21 05:25,8,1,,,0,1,,,0,,0,0,1,10.2,0,8,1,9.8,8,1,41,0,8,,,,1,,,0,1,3.3,8,1,10.9,8,2000/9/22 0:00,8,東北東,8,1,14.7,8,2000/9/21 23:09,8,北東,8,1,,0,1,67,8,1,0.9,8,1,49,8,2000/9/21 14:17,8,1,979.5,8,1,982.3,8,1,973.4,0,8,2000/9/21 00:05,0,8,1,6.5,8,1,晴,8,1,晴時々薄曇,8,1
2000/9/22,-18.5,8,1,-14.8,8,2000/9/22 09:09,8,1,-26.3,8,2000/9/23 0:00,8,1,,,0,1,,,0,,0,0,1,11.4,0,8,1,10.4,8,1,41,0,8,,,,1,,,0,1,6.1,8,1,13.8,8,2000/9/22 02:40,8,東北東,8,1,17.5,8,2000/9/22 02:21,8,東,8,1,,0,1,55,8,1,0.8,8,1,41,8,2000/9/22 09:06,8,1,991.8,8,1,994.5,8,1,989.3,0,8,2000/9/22 00:02,0,8,1,1.3,8,1,晴,8,1,快晴,8,1
